============================================================
  DISK OPTIMIZATION SCRIPT - Quality Preserved
  Mode: DRY RUN (no changes)
  Log: \python\MCP\Tools\optimize_log_20260425_172012.txt
============================================================

===== STEP 1: Python __pycache__ (auto-regenerated) =====
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\operator.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\optparse.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\optparse.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\optparse.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\os.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\os.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\os.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pathlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pathlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pathlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pdb.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pdb.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pdb.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickle.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickle.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickle.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickletools.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickletools.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pickletools.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pipes.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pipes.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pipes.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pkgutil.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pkgutil.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pkgutil.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\platform.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\platform.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\platform.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\plistlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\plistlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\plistlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\poplib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\poplib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\poplib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\posixpath.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\posixpath.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\posixpath.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pprint.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pprint.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pprint.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\profile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\profile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\profile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pstats.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pstats.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pstats.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pty.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pty.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pty.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pyclbr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pyclbr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pyclbr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pydoc.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pydoc.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\pydoc.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\py_compile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\py_compile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\py_compile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\queue.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\queue.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\queue.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\quopri.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\quopri.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\quopri.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\random.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\random.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\random.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\re.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\re.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\re.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\reprlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\reprlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\reprlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\rlcompleter.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\rlcompleter.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\rlcompleter.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\runpy.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\runpy.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\runpy.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sched.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sched.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sched.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\secrets.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\secrets.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\secrets.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\selectors.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\selectors.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\selectors.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shelve.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shelve.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shelve.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shlex.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shlex.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shlex.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shutil.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shutil.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\shutil.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\signal.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\signal.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\signal.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\site.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\site.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\site.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtpd.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtpd.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtpd.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtplib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtplib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\smtplib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sndhdr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sndhdr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sndhdr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socket.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socket.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socket.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socketserver.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socketserver.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\socketserver.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_compile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_compile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_compile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_constants.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_constants.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_constants.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_parse.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_parse.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sre_parse.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\ssl.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\ssl.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\ssl.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stat.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stat.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stat.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\statistics.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\statistics.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\statistics.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\string.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\string.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\string.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stringprep.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stringprep.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\stringprep.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\struct.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\struct.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\struct.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\subprocess.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\subprocess.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\subprocess.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sunau.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sunau.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sunau.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\symtable.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\symtable.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\symtable.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sysconfig.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sysconfig.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\sysconfig.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tabnanny.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tabnanny.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tabnanny.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tarfile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tarfile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tarfile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\telnetlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\telnetlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\telnetlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tempfile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tempfile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tempfile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\textwrap.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\textwrap.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\textwrap.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\this.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\this.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\this.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\threading.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\threading.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\threading.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\timeit.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\timeit.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\timeit.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\token.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\token.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\token.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tokenize.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tokenize.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tokenize.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\trace.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\trace.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\trace.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\traceback.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\traceback.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\traceback.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tracemalloc.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tracemalloc.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tracemalloc.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tty.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tty.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\tty.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\turtle.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\turtle.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\turtle.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\types.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\types.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\types.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\typing.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\typing.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\typing.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uu.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uu.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uu.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uuid.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uuid.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\uuid.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\warnings.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\warnings.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\warnings.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\wave.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\wave.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\wave.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\weakref.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\weakref.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\weakref.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\webbrowser.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\webbrowser.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\webbrowser.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\xdrlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\xdrlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\xdrlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipapp.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipapp.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipapp.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipfile.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipfile.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipfile.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipimport.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipimport.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\zipimport.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_aix_support.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_aix_support.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_aix_support.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_bootsubprocess.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_bootsubprocess.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_bootsubprocess.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_collections_abc.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_collections_abc.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_collections_abc.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compat_pickle.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compat_pickle.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compat_pickle.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compression.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compression.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_compression.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_markupbase.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_markupbase.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_markupbase.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_osx_support.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\__pycache__\_osx_support.cpython-310.opt-2.pyc
